expected_filename,actual_filename,distance
crosswalk_33650951N_117837909W.jpeg,crosswalk_33650861N_117817709W.jpeg,1869.777317398218
crosswalk_33651192N_117834750W.jpeg,crosswalk_33685599N_117834750W.jpeg,3825.8838410600783
crosswalk_33651272N_117835094W.jpeg,crosswalk_33651260N_117835082W.jpeg,1.7361452535160995
crosswalk_33682671N_117834548W.jpeg,crosswalk_33682671N_117784648W.jpeg,4617.133839512729
crosswalk_33697481N_117835079W.jpeg,crosswalk_33689421N_117835078W.jpeg,896.2311135302822
crosswalk_33697994N_117835622W.jpeg,crosswalk_33698996N_117739622W.jpeg,8881.725568246928
crosswalk_33698959N_117834653W.jpeg,crosswalk_33675958N_117804652W.jpeg,3774.4122767332365
crosswalk_33700465N_117836851W.jpeg,crosswalk_33700063N_117835856W.jpeg,102.32611713127886
crosswalk_33635229N_117830452W.jpeg,crosswalk_33632289N_117836252W.jpeg,628.6530388762616
crosswalk_33637470N_117830501W.jpeg,crosswalk_33637448N_117830539W.jpeg,4.28485248337217
crosswalk_33638186N_117831647W.jpeg,crosswalk_33638187N_117831647W.jpeg,0.11119492708422385
crosswalk_33669682N_117831315W.jpeg,crosswalk_33669683N_117831313W.jpeg,0.21591707801784607
crosswalk_33683383N_117833851W.jpeg,crosswalk_33643553N_117831851W.jpeg,4432.76011612707
crosswalk_33684059N_117833189W.jpeg,crosswalk_33658059N_117833684W.jpeg,2891.430966842121
crosswalk_33685023N_117832231W.jpeg,crosswalk_33685233N_117832021W.jpeg,30.377647775440845
crosswalk_33686880N_117830372W.jpeg,crosswalk_33686889N_117830364W.jpeg,1.2447425206701441
crosswalk_33630394N_117828393W.jpeg,crosswalk_33630394N_117828394W.jpeg,0.09258396114961934
crosswalk_33635269N_117828442W.jpeg,crosswalk_33635270N_117828442W.jpeg,0.11119492637690076
crosswalk_33644344N_117828868W.jpeg,crosswalk_33664744N_117826866W.jpeg,2275.9324377330213
crosswalk_33650101N_117824550W.jpeg,crosswalk_33660901N_117824930W.jpeg,1201.4201441547536
crosswalk_33651058N_117826156W.jpeg,crosswalk_33651058N_117826155W.jpeg,0.09256174240267985
crosswalk_33651011N_117826673W.jpeg,crosswalk_33654881N_117829643W.jpeg,510.6372120026653
crosswalk_33652196N_117828049W.jpeg,crosswalk_33652197N_117828049W.jpeg,0.11119492637690076
crosswalk_33661715N_117826007W.jpeg,crosswalk_33681772N_117821007W.jpeg,2277.7279084923975
crosswalk_33664414N_117824871W.jpeg,crosswalk_33666914N_117723871W.jpeg,9351.281848843395
crosswalk_33664561N_117824695W.jpeg,crosswalk_33664541N_117724312W.jpeg,9290.168613324264
crosswalk_33664992N_117825326W.jpeg,crosswalk_33684592N_117824336W.jpeg,2181.345120517088
crosswalk_33665793N_117826484W.jpeg,crosswalk_33665786N_117826482W.jpeg,0.8000689015392285
crosswalk_33667053N_117828280W.jpeg,crosswalk_33667054N_117828277W.jpeg,0.2990731306504796
crosswalk_33672778N_117825378W.jpeg,crosswalk_33672779N_117825378W.jpeg,0.11119492637690076
crosswalk_33686514N_117829098W.jpeg,crosswalk_33683114N_117829039W.jpeg,378.1021608875526
crosswalk_33640517N_117819156W.jpeg,crosswalk_33640518N_117819156W.jpeg,0.11119492637690076
crosswalk_33645559N_117824056W.jpeg,crosswalk_33645558N_117824056W.jpeg,0.11119492637690076
crosswalk_33645606N_117820377W.jpeg,crosswalk_33645607N_117820377W.jpeg,0.11119492637690076
crosswalk_33650644N_117821049W.jpeg,crosswalk_33650658N_117821847W.jpeg,73.88102385138737
crosswalk_33651149N_117819354W.jpeg,crosswalk_33651143N_117817955W.jpeg,129.49546667048162
crosswalk_33653921N_117821004W.jpeg,crosswalk_33673020N_117821500W.jpeg,2124.2079532368098
crosswalk_33661518N_117820649W.jpeg,crosswalk_33621288N_117820909W.jpeg,4473.436648794026
crosswalk_33661968N_117823460W.jpeg,crosswalk_33661952N_117823466W.jpeg,1.8637655462143061
crosswalk_33662077N_117820446W.jpeg,crosswalk_33662170N_117820341W.jpeg,14.190605200481434
crosswalk_33663165N_117820064W.jpeg,crosswalk_33663172N_117820062W.jpeg,0.8000702067298755
crosswalk_33663432N_117821984W.jpeg,crosswalk_33663427N_117821984W.jpeg,0.55597463329915
crosswalk_33663690N_117822869W.jpeg,crosswalk_33663696N_117822864W.jpeg,0.8119385704915352
crosswalk_33663961N_117823544W.jpeg,crosswalk_33663960N_117823540W.jpeg,0.3865307651830075
crosswalk_33664063N_117823772W.jpeg,crosswalk_33664068N_117823771W.jpeg,0.5636247684603978
crosswalk_33664312N_117824264W.jpeg,crosswalk_33664310N_117824262W.jpeg,0.28933958856600805
crosswalk_33690249N_117819202W.jpeg,crosswalk_33697242N_117819202W.jpeg,777.586122025244
crosswalk_33690747N_117822019W.jpeg,crosswalk_33690647N_117822516W.jpeg,47.30736186252082
crosswalk_33631313N_117815285W.jpeg,crosswalk_33631309N_117815272W.jpeg,1.283133125886779
crosswalk_33632488N_117814790W.jpeg,crosswalk_33632486N_117814760W.jpeg,2.7863404581454674
crosswalk_33663812N_117816781W.jpeg,crosswalk_33663813N_117816796W.jpeg,1.3926665594486538
crosswalk_33633398N_117808219W.jpeg,crosswalk_33673598N_117808214W.jpeg,4470.036075068482
crosswalk_33641762N_117809612W.jpeg,crosswalk_33641771N_117809631W.jpeg,2.0236373698581906
crosswalk_33659202N_117812287W.jpeg,crosswalk_33659246N_117812230W.jpeg,7.195026490483128
crosswalk_33663780N_117810500W.jpeg,crosswalk_33663781N_117810488W.jpeg,1.1161294571674196
crosswalk_33664145N_117811053W.jpeg,crosswalk_33663145N_117817363W.jpeg,594.4711879212626
crosswalk_33676740N_117810621W.jpeg,crosswalk_33676740N_117854631W.jpeg,4072.42642498177
crosswalk_33677107N_117811136W.jpeg,crosswalk_33677100N_117811134W.jpeg,0.8000632690698087
crosswalk_33679057N_117809434W.jpeg,crosswalk_33670057N_117829453W.jpeg,2105.521113979916
crosswalk_33683100N_117809390W.jpeg,crosswalk_33686150N_117809680W.jpeg,340.20433439287785
crosswalk_33633896N_117803324W.jpeg,crosswalk_33633895N_117803329W.jpeg,0.4760689377036496
crosswalk_33634969N_117801457W.jpeg,crosswalk_33634949N_117801452W.jpeg,2.2715626152275394
crosswalk_33635321N_117806291W.jpeg,crosswalk_33635322N_117806291W.jpeg,0.11119492708422385
crosswalk_33659372N_117807185W.jpeg,crosswalk_33659362N_117807199W.jpeg,1.7074459059045095
crosswalk_33661097N_117804845W.jpeg,crosswalk_33661098N_117804845W.jpeg,0.11119492708422385
crosswalk_33677713N_117805913W.jpeg,crosswalk_33677712N_117805913W.jpeg,0.11119492637690076
crosswalk_33678262N_117805383W.jpeg,crosswalk_33678249N_117805687W.jpeg,28.16699249838915
crosswalk_33681805N_117806212W.jpeg,crosswalk_33682800N_117835912W.jpeg,2750.3117257772446
crosswalk_33682002N_117806448W.jpeg,crosswalk_33688002N_117816328W.jpeg,1131.7172821536903
crosswalk_33683209N_117803822W.jpeg,crosswalk_33683239N_117803866W.jpeg,5.2633166059844605
crosswalk_33685027N_117802313W.jpeg,crosswalk_33685592N_117822313W.jpeg,1851.5640233611139
crosswalk_33634646N_117800936W.jpeg,crosswalk_33633826N_117800996W.jpeg,91.3488855163317
crosswalk_33648326N_117801481W.jpeg,crosswalk_33644726N_117801086W.jpeg,401.96814833877477
crosswalk_33660015N_117801687W.jpeg,crosswalk_33660014N_117801687W.jpeg,0.11119492708422385
crosswalk_33675830N_117797721W.jpeg,crosswalk_33671837N_117799927W.jpeg,488.6810533173367
crosswalk_33683238N_117798422W.jpeg,crosswalk_33687271N_117798422W.jpeg,448.4491391574158
crosswalk_33688918N_117800986W.jpeg,crosswalk_33678916N_117810586W.jpeg,1423.348104282992
crosswalk_33690231N_117800830W.jpeg,crosswalk_33690225N_117800830W.jpeg,0.6671695596760507
crosswalk_33706764N_117797536W.jpeg,crosswalk_33706764N_117797537W.jpeg,0.09250179385265588
crosswalk_33675510N_117794429W.jpeg,crosswalk_33674500N_117734499W.jpeg,5546.81846112698
crosswalk_33677602N_117796631W.jpeg,crosswalk_33676607N_117798931W.jpeg,239.86777647730216
crosswalk_33678263N_117795909W.jpeg,crosswalk_33675063N_117795986W.jpeg,355.89509613177074
crosswalk_33679437N_117794427W.jpeg,crosswalk_33671837N_117799927W.jpeg,986.5023108345857
crosswalk_33721774N_117791574W.jpeg,crosswalk_33721677N_117791170W.jpeg,38.889847772152294
crosswalk_33676289N_117786316W.jpeg,crosswalk_33676279N_117786329W.jpeg,1.6381451733531431
crosswalk_33722125N_117790719W.jpeg,crosswalk_33722192N_117790109W.jpeg,56.90576431895518
crosswalk_33728244N_117786645W.jpeg,crosswalk_33721246N_117786325W.jpeg,778.7046613796856
crosswalk_33649696N_117779818W.jpeg,crosswalk_33649697N_117779818W.jpeg,0.11119492708422385
crosswalk_33654928N_117779707W.jpeg,crosswalk_33654527N_117739406W.jpeg,3730.4382840680455
crosswalk_33664791N_117784661W.jpeg,crosswalk_33664791N_117788146W.jpeg,322.52620100995307
crosswalk_33675712N_117781323W.jpeg,crosswalk_33675731N_117781350W.jpeg,3.271967693915749
crosswalk_33691962N_117785371W.jpeg,crosswalk_33691032N_117786678W.jpeg,159.10958876611616
crosswalk_33710869N_117781521W.jpeg,crosswalk_33712354N_117781521W.jpeg,165.12446606650587
crosswalk_33645590N_117775605W.jpeg,crosswalk_33645690N_117775303W.jpeg,30.085675319907736
crosswalk_33646228N_117776708W.jpeg,crosswalk_33646211N_117776729W.jpeg,2.711467538978869
crosswalk_33646270N_117775867W.jpeg,crosswalk_33646271N_117775867W.jpeg,0.11119492637690076
crosswalk_33651736N_117776622W.jpeg,crosswalk_33652706N_117780622W.jpeg,385.6328573376814
crosswalk_33651903N_117777058W.jpeg,crosswalk_33659906N_117771057W.jpeg,1049.0061840398218
crosswalk_33652000N_117777307W.jpeg,crosswalk_33652007N_117777326W.jpeg,1.923204241180024
crosswalk_33652395N_117778334W.jpeg,crosswalk_33656385N_117772132W.jpeg,725.5133082515027
crosswalk_33653049N_117777828W.jpeg,crosswalk_33653061N_117777848W.jpeg,2.2819667979332805
crosswalk_33680972N_117777413W.jpeg,crosswalk_33680977N_117747404W.jpeg,2776.71958403539
crosswalk_33728891N_117778100W.jpeg,crosswalk_33728882N_117778107W.jpeg,1.1918748835868929
crosswalk_33729566N_117779085W.jpeg,crosswalk_33729536N_117761085W.jpeg,1664.593748086025
crosswalk_33729762N_117777300W.jpeg,crosswalk_33729791N_117777308W.jpeg,3.308430729173097
crosswalk_33730314N_117776764W.jpeg,crosswalk_33730316N_117776762W.jpeg,0.2892486842954382
crosswalk_33730571N_117778482W.jpeg,crosswalk_33730371N_117778193W.jpeg,34.768263611575726
crosswalk_33731144N_117777432W.jpeg,crosswalk_33731142N_117777429W.jpeg,0.3555597827668031
crosswalk_33731344N_117777714W.jpeg,crosswalk_33701314N_117771704W.jpeg,3385.1356192504527
crosswalk_33731646N_117775604W.jpeg,crosswalk_33731594N_117775648W.jpeg,7.070293594354341
crosswalk_33731946N_117777119W.jpeg,crosswalk_33731945N_117777101W.jpeg,1.6682538483742488
crosswalk_33732383N_117776667W.jpeg,crosswalk_33732375N_117776674W.jpeg,1.1001537757157187
crosswalk_33732425N_117777790W.jpeg,crosswalk_33735025N_117757790W.jpeg,1871.9151371626517
crosswalk_33732707N_117776345W.jpeg,crosswalk_33732721N_117776331W.jpeg,2.024717642108236
crosswalk_33733246N_117778972W.jpeg,crosswalk_33731248N_117775952W.jpeg,356.8634388168178
crosswalk_33733672N_117779601W.jpeg,crosswalk_33733022N_117749601W.jpeg,2775.1359705355903
crosswalk_33734710N_117777467W.jpeg,crosswalk_33734711N_117777467W.jpeg,0.11119492637690076
crosswalk_33646442N_117771271W.jpeg,crosswalk_33646442N_117771272W.jpeg,0.09256670858126255
crosswalk_33647118N_117772023W.jpeg,crosswalk_33647118N_117772024W.jpeg,0.09256598168107041
crosswalk_33651680N_117771914W.jpeg,crosswalk_33695690N_117741914W.jpeg,5626.281395820061
crosswalk_33652887N_117773223W.jpeg,crosswalk_33652828N_117733253W.jpeg,3699.621364875255
crosswalk_33660373N_117771360W.jpeg,crosswalk_33660773N_117708760W.jpeg,5793.895194751738
crosswalk_33649774N_117770920W.jpeg,crosswalk_33649775N_117770920W.jpeg,0.11119492637690076
crosswalk_33687046N_117768064W.jpeg,crosswalk_33684056N_117798067W.jpeg,2795.855170242852
crosswalk_33669519N_117765713W.jpeg,crosswalk_33669511N_117715214W.jpeg,4673.272972710844
crosswalk_33695557N_117764459W.jpeg,crosswalk_33654517N_117769459W.jpeg,4586.834991229034
crosswalk_33690660N_117762824W.jpeg,crosswalk_33664665N_117722824W.jpeg,4696.2608417900055
crosswalk_33696723N_117763394W.jpeg,crosswalk_33696727N_117767389W.jpeg,369.58812034655745
crosswalk_33735171N_117761910W.jpeg,crosswalk_33738161N_117761870W.jpeg,332.49340463818226
crosswalk_33653984N_117756177W.jpeg,crosswalk_33653992N_117756163W.jpeg,1.571771680786656
crosswalk_33654364N_117757814W.jpeg,crosswalk_33654365N_117757815W.jpeg,0.14467663777712292
